200	75
300	66.6667
400	54.5
500	60.4
600	66.3333
700	71.4286
800	73
900	74.2222
1000	72.4
1100	80.1818
1200	84.5
1300	86.7692
1400	81.4286
1500	77.0667
1600	82.25
1700	90.9412
1800	83.8889
1900	82.3158
2000	79.5
2100	77.1429
2200	84.6364
2300	83.5652
2400	84.4167
2500	82.16
2600	83.5385
2700	85.2593
2800	85.2857
2900	81.7931
3000	77.8
3100	76.7742
3200	78.125
3300	80.2424
3400	75.9412
3500	69.2571
3600	70
3700	68
3800	67.4737
3900	65.6923
4000	67.6
4100	65.6585
4200	68.1429
4300	66.3256
4400	71.9091
4500	71.2889
4600	69.4348
4700	66.1702
4800	70.4583
4900	72.7347
5000	72.72
5100	74.4706
5200	74.8077
5300	70.9057
5400	75.963
5500	73.5273
5600	72.3929
5700	72.4561
5800	74.3103
5900	76.1695
6000	75.0667
6100	80.0984
6200	82.6774
6300	87.9365
6400	81.25
6500	80.8
6600	86
6700	84.597
6800	82.7941
6900	84.5797
7000	86.3714
7100	87.7183
7200	84.9444
7300	88.7397
7400	87.1892
7500	84.0533
7600	83.7368
7700	80.1039
7800	81.7436
7900	81.5443
8000	77.45
8100	75.4321
8200	76.7805
8300	82.4578
8400	84.4286
8500	83.1294
8600	86.6744
8700	85.4253
8800	86.8864
8900	88.9438
9000	91.2222
9100	94.1099
9200	98.2826
9300	99.1613
9400	99.9149
9500	99.1368
9600	97.7708
9700	97.299
9800	99.4286
9900	98.9899
10000	103.36
